loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.029015732801086467,78535.03058718255,0.011866252940752395,263374.5937885346
0.01747496433031391,41923.7037419766,0.006186907713379505,187034.56032887116
0.015202543606255815,28566.066943772366,0.005561191039143293,205911.567263967
0.013371190990150814,45189.90188055513,0.004877889658359283,198632.99972387473
0.01200987795271644,45457.14927838751,0.0035791686165798954,179282.90469147006
0.011586098058647673,35379.14499882765,0.0037260546968210613,162115.12043386517
0.010089729384567257,30205.364525478166,0.006762397500442311,138662.28337517226
0.009349781894452975,34471.490065962746,0.004865498364605873,159523.82026127187
0.008427685813130067,38783.77091307841,0.006221160918487479,250482.89071405042
0.008138475682883756,47126.97270908893,0.0032553949556022935,226274.99918600413
0.007572076879441738,49778.1739180093,0.003927063541785679,217469.98629625596
0.007080079503882099,50649.65400534903,0.0036129133423886623,173338.40702056885
0.006489547104290534,42314.64673054297,0.005689587122005363,168551.7014915412
0.006030576331672114,49479.284800744215,0.0038013167487566963,246735.7914986738
0.005957140230306997,43887.08021586942,0.004007886783942023,185321.88580473902
0.00556121703901901,48234.55062619061,0.0033985925730444,201206.7239825985
0.005186072302098985,35914.89985113296,0.004853897721385467,170872.22920843455
0.005063526637135117,39660.73048414848,0.004170421123298785,258876.0821165129
0.004826619790543413,39962.847144565494,0.004119341854344715,250051.7687624491
0.004490580295820331,37177.360718778335,0.003284414126180816,187775.99914399485
0.0045116800258696915,41065.6403282033,0.00575814151525524,158724.64731714857
0.0043328313968481035,40487.28579709675,0.004579564447742148,241276.42013208795
0.0041468230914761765,44583.17339227417,0.0030595531667219128,209613.68546658955
0.004183741769810238,40839.500869579584,0.0032792464732864803,199942.77973604796
0.004025726513150083,48257.17752938839,0.00320860391246975,198805.90370944393
0.0038933211730294666,40723.017118090596,0.006797079979682776,173154.92240041506
0.003951438498014295,49434.99263098614,0.003027948643016146,205288.70135237105
0.003772696898725461,42812.94676092694,0.003069614908955128,233200.2664451854
0.003797218299999903,43336.84364332978,0.0034280641987229203,247941.87850936168
0.003719726987795231,44526.29526867522,0.003538220007729562,191129.59387736226
0.003608914659896367,44112.881018977634,0.0031093098198307707,229420.51751227217
0.0037185345786435644,40694.03590903609,0.0035968683664180643,190677.0564510937
0.003632492525984004,42147.926030829345,0.003111876874378552,254832.60801438725
0.003589698668228279,40562.0398474773,0.0030950660159090888,207786.42805491158
0.0035613666555708704,51036.32531808701,0.003544851972799542,186346.38018496745
0.003510520798438382,45784.62850861688,0.003079750637794428,208180.68993005904
0.0035931758687529763,44727.3023177771,0.004083814834030395,197917.96033498182
0.003502303478942021,46006.929043725955,0.0032731497240271056,221815.43951771987
0.003501469824559322,42968.090301551994,0.004089993130043813,255790.86637740722
0.0035265685978210027,45830.558523640524,0.0034573694061049644,253220.65787403088
0.0034987147595348634,45002.40743272486,0.0034898420643898094,264256.9200006033
0.0034679543880632084,48795.4214247837,0.003121663206597249,212156.15795572387
0.003499390528943967,46106.55332675987,0.003073937546813764,223251.24260894925
0.003506305308688974,42633.431247317174,0.003077894679574485,228828.21813569096
0.0034261611466921272,46180.77637727137,0.003293897680201154,197368.3743470136
0.0034195524108259472,44155.230212882314,0.003093774901510427,216491.2597280849
0.003515673027824208,45489.73361873107,0.003814039539808072,205894.30926311036
0.0034330149867217727,42296.86151103221,0.0036630559278529222,186949.8840966233
0.003473783900760149,43591.87779507865,0.0030465492270654484,221923.99454427912
0.0034452866011697083,45819.27023604201,0.003586538873094926,175803.46517555896
0.0034242908005983055,45264.96963131327,0.0033453857491320786,224380.74843150494
0.0034179796086528072,51769.33986946607,0.0031354288016935666,227899.20155639274
0.0034277671318448766,46317.56430182228,0.003136173288674889,204829.65791396788
0.003476859084002569,44638.20551082235,0.0033075351711302835,200679.02937779282
0.0034110920961526498,42492.38459374477,0.004006605605725962,195026.7073275911
0.003411442333823638,42382.395796990015,0.0029842268688846612,220883.37965794766
0.003464332060722258,43627.87082267117,0.0030018483847213673,230956.96595455447
0.0033929502928603285,42364.24346815602,0.003003117636696115,223475.03336679318
0.003448485565839659,48424.29279958859,0.0032501174427515787,234480.00739153865
0.003441834543774805,46427.07907319011,0.0030531353498153297,219615.90382351595
0.003381345309929249,42294.434772641,0.003682147208086602,209445.05176107812
0.003454411586160671,42291.90061496251,0.0029866015256354303,224218.90481846686
0.0034094657122371763,38894.880395278575,0.0031828156800246706,191236.07489153577
0.003396172208860167,41414.30285185191,0.003020112213484425,227165.40940831095
0.003452108425477371,41409.98254156175,0.0030714124183829562,201148.76968875417
0.003411039601696629,46260.22528731315,0.003874397789727425,182673.13477843587
0.003391605802667393,44515.744196473424,0.0031556311713402123,227200.44199420465
0.003422682628805089,40973.02185792359,0.003521567736395407,262601.3520390618
0.0034536227416422025,44163.30541695035,0.003169948673008571,247350.83865239657
0.0034192837790056993,53554.850840506755,0.0030847437955346126,237554.2525245187
0.0033864650248764125,52734.79363474707,0.0030121330010792684,234687.99359566218
0.003447061299123395,48075.83888199372,0.00319822221071378,215645.5494742793
0.003384816686583447,48082.745613008774,0.0029893507853103883,221619.96516348928
0.003426508995586298,48490.21804577984,0.004129050138494441,205244.3712752524
0.0034093313037632075,46437.39355615464,0.0030722138123277995,218550.61427438195
0.0033712396446283154,46496.93397573301,0.0030424069391593415,225499.36441536766
0.003403217411761832,45170.18256666945,0.003176023182168656,243414.793228469
0.003381822712308434,44656.05595063599,0.003728359535920854,202815.8603737809
0.003378208618777249,46248.483865363254,0.0037222296645310366,172704.96777247364
0.0033833659070810662,48228.563421200495,0.0030262251177042353,224146.5940581048
0.003395475163496156,40866.021497051974,0.003750386768653192,184292.53817720636
0.0033768178091030305,44252.909041612475,0.0031067762418472457,233570.81922847658
0.0033543387489576994,38451.657369224835,0.003314851919760174,198166.09464041053
0.0033996826204790477,44120.29644682029,0.0034973595263154216,204173.4400205289
0.003380302856260902,43469.29578041381,0.0031218452440531603,229644.75833462054
0.0034203765778299507,43209.834255375215,0.0030101548922671514,218468.11183656432
0.00339552168039159,45355.41348438532,0.003140104307051011,183965.99617972347
0.003362089330286767,53791.52021761505,0.003638873730060676,174608.0142732151
0.003391565094251588,43667.14578914642,0.0030392257711699035,226928.47396182845
0.0033350895558147222,40925.80060838063,0.0034247101276262985,187061.66883501096
0.0034338940649420164,42339.58102038657,0.003281346562529338,243866.97466253766
0.0033991161706319576,46314.484442076166,0.004015133611578992,198495.73836589753
0.003340218730987937,50199.82560771351,0.0050568339002356865,187635.53793885917
0.0034402815283586584,45094.19763449476,0.002983680189588836,219974.3959203914
0.003315969667104488,49482.75076309222,0.003489258214366521,178933.14698601278
0.003380054517828383,49538.10694028505,0.0031825035570584464,257766.6999832585
0.0033532003667467915,43945.85804582443,0.003186745217581298,236787.26383081902
0.0033646791641700996,46068.8532240059,0.0031546749446023114,247861.71133272065
0.0033301717958504886,41498.48472735804,0.003957859807400408,187339.24338506674
0.0033263518568128346,43360.342762440065,0.003335052821453189,248639.74272844754
0.0034030894170834426,45065.65706069015,0.003468532051306729,202536.850738148
0.0033161014690995215,48946.37847919124,0.0030049683539439226,218375.86213565595
0.0033481008489069665,42519.69716949965,0.0029890363386030345,219807.51773651654
0.0033794689686103187,44887.308503136075,0.0030156546923931216,239611.02359495655
