loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.01580362057461985,100970.70516699634,0.009125571413241234,301569.1092416148
0.008808754806017652,72236.11674375382,0.007230348038402471,260340.69789782778
0.0076386653729867485,64173.17726952781,0.006301696087713494,285504.12501295365
0.006271863795484596,64196.54994083351,0.004754180771775159,283258.4645280498
0.005344775566490183,43163.76317674234,0.004294142147788443,186184.77031371003
0.004830427363322514,45419.58262653333,0.005120247383328045,190883.22132761337
0.004633193727399052,42163.41276119053,0.004236300030985512,263724.4831383921
0.004385747484460543,52864.010450617476,0.003933851741612914,241801.69484344183
0.004169298549633071,49804.10151951087,0.003778434605063761,184974.79210218985
0.004101257842523811,51382.89970825213,0.004051291858594792,274017.4509536315
0.003900743440020952,44655.92138320708,0.003644209815796843,254875.2793680215
0.0037644932571658644,45755.80013816206,0.0037165179196247122,222075.28490833208
0.003768720162437765,54840.765688890446,0.003999630533782981,249413.64874126483
0.0036387165570238105,43060.79142789509,0.0034032376825895803,225665.57774880694
0.003574705516762087,54009.58293705685,0.003475011935633559,192182.66104499457
0.003501770966533274,41044.96164885561,0.003910205641565529,193191.80132999012
0.0034885570685873287,50819.91088772537,0.0033640964911277813,220277.89387659254
0.0034323809533751627,41010.27072259088,0.0034300905893890456,235056.44856789024
0.0033756635114638037,49069.66440693063,0.003322298215194182,246966.7055828635
0.003360818258001351,43794.750745739824,0.003582093541787642,177951.43159766207
0.0032912945631506717,42798.379960239574,0.003608236440047356,251630.26225838857
0.003296692696456828,53275.96489423958,0.003311606918406837,206815.9764701993
0.0033156343524567257,48086.79399043034,0.0032944767972464387,238973.95884946833
0.0032123856414371815,44926.56315287845,0.0032174110175201705,241485.98505945937
0.003195453781608335,49148.431103009505,0.0033860420716889934,198741.31737794552
0.003202696113886548,49605.00106477048,0.0035033394991787095,223442.7664948071
0.003184038069964924,41910.08568821992,0.0032092535170210185,245753.5860113885
0.003182805051432459,45666.19051665633,0.003273068737560707,232065.58820341487
0.003138613357982585,48503.7857312352,0.0032874202412186246,241749.8700772063
0.0031288594273334376,52860.39234678241,0.0032237120372792722,253796.0345800998
0.003120082884178685,46045.436135679614,0.0032395215185422204,246820.58690892693
0.003167255775863086,46781.28014808619,0.0034102639971955043,239177.3461487442
0.0031419805733338348,47860.36048171495,0.003208919065139537,231964.4644980779
0.0031175325577422765,48486.569922611256,0.003228864569047635,233191.22350198062
0.003096024255473779,46078.27296767257,0.0032076656136914104,235265.16766314924
0.003089069805453431,47660.730494860436,0.0033667255429560964,206492.54389576564
0.0030928891560963482,46739.3146725034,0.0032001909095986537,238958.39410169877
0.0031081455409037117,46787.87706981229,0.003289685523180613,253289.6108307337
0.003084127084470131,47452.43522587646,0.0033446289051104992,214518.28187676292
0.0031004687142886325,47784.03091809573,0.003179824651665521,251037.97897145752
0.0030638101613892355,39451.17107738835,0.003571908059405452,206250.22992820537
0.0030851102333096132,53460.75377855793,0.0032826736930478863,278988.138195422
0.003079498204590639,46463.95333710684,0.0032641039754524696,238602.55089539342
0.003064594790383194,45041.115515695135,0.003229738498661076,236780.19556189008
0.003084943640382497,49680.899588559114,0.0032316209173988745,233850.83185540163
0.0030856356411262855,45096.886734468346,0.0032516961752100055,223001.9332927119
0.003090174882519693,48176.93330571277,0.0032909355298972915,234002.2219805879
0.0030791124944605738,45741.34075188597,0.0033495824318379164,246049.83026914374
0.003052743974845734,47214.21143259541,0.0032005947570477524,269796.2776695938
0.0030419899699028947,46098.15774091514,0.0032813104052999706,243716.66257534776
0.0030499160399511806,46856.54260542122,0.0035313858883870425,270707.15960576065
0.003076447870914645,44099.56751042469,0.0033038897641541006,281314.6635726276
0.0030453353128592734,46875.92018112595,0.0033366187386805733,228951.36613545104
0.003045628071880676,44595.415906254224,0.0032220403099376144,258319.13702055477
0.003060252259577244,44179.773538755675,0.0032427773728747576,274163.0091876627
0.003059005643429121,52882.65492158003,0.0032966460969544773,228563.78766488435
0.0030723544260478214,49760.45100022007,0.0031741858097274725,253976.67713325418
0.0030365138654400345,45005.68719548328,0.0031793821763260533,263677.5850092876
0.003071383442379919,45586.23191988054,0.003185266422592568,254207.37264095823
0.00304748092616248,44334.4730683419,0.0032068479830256384,261710.22909298894
0.003032434590055909,49318.74955016266,0.003406810519034823,264815.17707460746
0.0030688481586395016,48113.60892506398,0.003178492486028668,244517.43049578404
0.003066137283515762,43292.75237848595,0.003444698164837166,271673.02506577567
0.0030669386167638877,43797.26200209676,0.00323753665515127,274377.32987110456
0.0030493468587055035,47695.07574642557,0.003426167425415653,292638.55683896714
0.003038823005520332,44705.594561615704,0.003232344481164387,226958.0337049889
0.0030317232065217594,41443.51299786599,0.003760298963473469,284295.3540151226
0.0030295397873373237,45995.531305541816,0.003276876314192904,233731.8971644723
0.0030464559923332763,48984.816875551965,0.003496511099335477,244304.43005699693
0.0030154913077524432,46624.316871137125,0.0032479323753041222,241668.56188178784
0.0030225844522544618,49288.74268604977,0.0032042750404772486,275611.65146490425
0.0030251491169921807,46781.226598630376,0.0032002894459342095,230387.47389530923
0.003008081273617389,45926.3884946216,0.003219665521207978,248683.93060272816
0.003007815384039297,46844.045062445875,0.00321173390959607,252947.32270273592
0.0030275606715553243,47616.38705512463,0.003258439790666661,253185.5117044228
0.003017547604728473,50569.55520322701,0.0032501139440665057,220387.78708283193
0.0030325206748686487,45541.28937181983,0.003634316665361139,268560.0550248423
0.003043814772573855,39634.17795362016,0.0032882492834911308,272027.1086035999
0.0030189035330929668,47857.235609963645,0.003159736913965879,241013.03296843273
0.0030187183776826648,47384.96922322054,0.003255789609353677,250897.53776856794
0.0030539711417429186,45561.16138844414,0.003156636255160771,266969.3693077067
0.0029991602058579243,44159.398117959645,0.0032435121789156276,243970.23153931487
0.00300355537252352,48273.46713190392,0.0031637114778977826,238981.6110947927
0.003018265891417931,45804.252919273196,0.003261333100710217,246548.6076182775
0.003038208506905207,47645.346393888234,0.003261589768065435,255293.44346894725
0.0030399302169768043,46342.35665636824,0.003216226055633788,285977.5655243035
0.002994705142208458,45079.98907261271,0.003248523459263451,240344.39423674482
0.0030131587420673296,43991.181523138235,0.003424083159940978,288643.8317228664
0.0030191975623858926,45934.83171345885,0.00317373468230168,238432.05671355134
0.0029827377346165022,43434.391125378854,0.003923330573886367,284242.41424140317
0.0030341973128628005,48330.080246757185,0.00323379743402681,272534.822095055
0.0030206396528672723,45824.89758610273,0.003330903357299918,277332.8481423264
0.003004588899399403,46169.09758444181,0.003263705600976094,263597.94351383456
0.003017714321219795,45757.1287938203,0.003231934525334872,246758.84565968436
0.0030101311409697286,54414.74233859264,0.0031503267306502436,244758.44127827746
0.002999479072124745,45848.89914096886,0.0033869242470764595,270967.8833979659
0.0030056882193618116,46432.99224356602,0.0032156695571932243,255845.6492869229
0.00299214385371183,45989.857706388015,0.0033380556009118835,283302.24221972266
0.0030048555409439574,52503.902077375424,0.0033375095985265393,259887.61330112416
0.002993684322726279,48163.86664600623,0.0032788480203698343,239326.75863562463
0.002994930665948791,50083.72808069704,0.0031818088485216873,260475.07035110937
0.0029608616261729893,46408.89617140273,0.0032490376111637942,225757.1847265638
0.0030146369226101977,45954.2176498825,0.0032296130544076044,223767.76096302175
0.0029965597366205824,48201.94208461081,0.0033654195224159062,239413.52092919036
0.0030000932772639493,46980.87085653439,0.003655401775248203,243425.28160889263
0.0029854449463632186,44576.300648860124,0.0032304573124324414,235676.42536430393
0.002995686951604947,45535.62145198338,0.00317436749274957,253997.56294672078
0.003001139987557427,51622.34172223051,0.0032171744026522585,268164.1844449885
0.002985923486442563,43467.7940180894,0.003205164966095445,240421.19046229942
0.0029757889473434767,44314.949481665564,0.0032232007743880392,257466.13996953165
0.0029817149021658398,44916.69225508802,0.00315503156644337,244222.56367339
0.00298700283473891,42699.813306122545,0.0032434373759496924,242471.10832241044
0.0029720736813989464,46519.77233172815,0.00314392808637185,252456.59178374286
0.0029815880235441973,46119.01340833709,0.0032224844047158904,251976.08705399933
0.0029687557321811365,42426.02478916509,0.0032104300023778716,250261.16964372
0.0029696081145426058,45344.4164399318,0.0031738189935564677,247663.8398956139
0.0029918639914967783,42521.33294383161,0.0032397918569159806,261346.72666104636
0.0029809742640843832,39074.51254806554,0.0031545691523342367,253241.51687093044
0.002982667982315933,43453.55643281856,0.003142303141803479,272615.2910001078
0.002982443310801342,46182.81463471355,0.003204829173258866,269422.3749850829
0.0029817893318044887,48271.47362551497,0.003299902210679443,214497.40416138354
0.002974814838191993,48026.978536755916,0.0032392783034858484,273026.9551597347
0.002946943408971381,48205.37252570479,0.00318526488159403,265756.61272352224
0.0029823481953077614,46557.64745186443,0.0032128112269449254,265501.60154889524
0.0029311832400834618,42706.33109225582,0.0031581609680046744,262709.42955164134
0.0029782432399497764,46142.13867279805,0.00313020766457068,252122.9078511308
0.0029858271012895964,44096.360553223334,0.0033569661605731315,237526.4603058123
0.002978757911934539,42243.42546061198,0.003171306314302107,243492.9906056637
0.0029657881426244552,46015.04286373568,0.0031951101635434996,251580.02459471324
0.0029732703273687424,48361.7927528093,0.0033898290376213783,291283.17192879337
0.002969176867548289,52808.294833543085,0.0031221853764213077,262649.2572377132
0.002976558694152485,50430.60685233461,0.0032374199102973024,226509.15362039692
0.002958789586653592,46610.72867446541,0.0032013811348686775,222285.15735927623
0.0029568018446820723,40984.7481397618,0.003324355873646158,248847.4997875142
0.003002251331637583,52677.14673522877,0.0032558630211461407,261389.80249097216
0.002968172678820124,43140.84837255075,0.003124692281807728,261937.8741649111
0.002934534784292741,46128.276121141855,0.003232857977735699,253666.76132987358
0.002955938008058589,43440.535423606016,0.0031743257409443085,230842.3949398034
0.0029506559487204875,44898.30018523185,0.003247618974882067,222166.47393936693
0.002962032992462737,43619.62229463891,0.003218139194735656,267210.15793450165
0.0029634299428757506,40861.897530397226,0.0031558440134108546,281580.92525695864
0.0029358001775217587,50078.9564688782,0.003123355525547436,265623.2408541579
0.0029625010505283664,44679.419338535794,0.0032025543796878023,235801.90838005455
0.002961729484667101,50177.074560219495,0.0032547520512612054,292758.94051442173
0.002977445647339096,49543.597186255836,0.003246401580641587,264214.1208529481
0.002947595696327902,41595.32806485189,0.0031364073428207487,260710.4502810361
0.0029398724826778604,48151.88110186008,0.0032259503586148036,240775.37025168788
0.002908252954456798,40453.344232480405,0.003254016766278156,270065.5580549886
0.002937247376635391,46601.286627477726,0.0034354430869879093,296112.7929792829
0.0029556078460732118,45809.441956386654,0.003135432535699451,265245.3478534005
0.0029385690638541895,46743.17414112772,0.0031093567188118657,265825.13062117744
0.002950212590378915,44311.895302724886,0.003157041129388858,243633.01844654322
0.0029391714941028138,49024.594128114404,0.003097401180681432,257350.94776542173
0.002932372875293026,45889.09052615815,0.0033138497946734098,216900.3264350653
0.002943274005985176,46407.70623280073,0.003228970445981399,229149.3655464781
0.0029360978517401527,44576.03240055729,0.003291614277291638,295928.29089593125
0.0029328939364129947,47245.88748305236,0.0031554874841210143,260618.78985831997
0.00293233224195144,48965.65582532784,0.0031193027931884754,261135.1382858936
0.0029286498596078495,42555.04955827328,0.0031223080806606807,244259.94089585915
0.002951404361902548,48689.0805879729,0.0033022196159935464,297527.9967183132
0.0029273980103013382,45086.351483161816,0.003332260488109155,231534.75388974513
0.002900095253422017,49727.23395794219,0.003187875807494483,264699.0361192911
0.0029389643096343174,50466.21331714809,0.0031670048299997566,267707.27633228234
0.002930494195960917,44876.54199450838,0.0030883627635743902,246179.46956976212
0.0029274707609796328,39043.6145499336,0.0031610994019550596,228590.8872051358
0.0029519213553290693,41430.536164974874,0.00327250140440217,244099.4688428753
0.0029392040063552735,47793.21664401274,0.0032526775252459147,252916.08010658054
0.0029072617533061427,51014.07260777182,0.00309975798791291,255616.90252448403
0.0029299360069450636,47160.224784905164,0.003130533965304494,284733.22382019163
0.002938983785994176,46481.39088384476,0.003099645633638941,264999.1159099878
0.0029031054902944205,42290.29165603082,0.0032643889095268996,262799.0145028891
0.002923936355343097,46227.49328781898,0.0031710782867761696,249778.01011440292
0.0029486164619420335,50798.49794240459,0.0031435866657571463,252756.65145089154
0.002932506635820082,42781.8624905657,0.0030912641969587447,268179.90089397295
0.002924024514163114,51442.46185036171,0.0031566771823056242,226084.44899042574
0.0029245006938862826,45103.83837584124,0.0034932322649089305,273033.6347953164
0.0029139265669028804,43444.43479793996,0.003099606698627937,267667.1154884553
0.002928845382868334,48250.28850324854,0.0030806106241310343,261804.18017672133
0.0029162156902376056,45336.529963598296,0.003193911697894813,229769.33123214063
0.0029471191117636194,45424.31882142582,0.0030908998448082948,268739.5037092389
0.002909274015120917,46439.987898443156,0.003075595813971046,262614.07431935327
0.0029220568522933363,44903.95022612182,0.003290014256807891,280596.21635099914
0.002901972481027735,48466.441361609985,0.0031759918421679534,270109.90403118066
0.002914869264424057,46530.6252093676,0.00316542072998569,278757.0210322909
0.0029268162413347214,50123.4673899424,0.00316326097259879,243618.80320706256
0.0029186947769244934,46708.357727723815,0.0032156707113857735,280519.36625437305
0.002945680789116053,49588.21242524877,0.003084110590395204,254769.553818514
0.0029208004582201093,44834.12046426119,0.0031350363919979587,245952.2307134499
0.0029173134089373227,51728.54317605999,0.003101447204114627,253755.71836526296
0.0029057034178518915,51425.6493459329,0.0031063867535329227,260913.17847404548
0.002915928705459889,47106.188378564,0.0031225995431237467,259949.2667206715
0.0029077722933668064,43345.37684586109,0.0031536027125901346,236545.83494691967
0.0029379243275561664,48944.75314322834,0.0031343390953473067,267692.2875424706
0.0029231783720126874,45044.03402364543,0.003197181661100311,247814.76849264768
0.0028985588776358697,46223.2387220757,0.0031539763426889603,266512.4743213705
0.0029124195379218163,44515.50212603681,0.0030887097235662788,253078.25281397163
0.0028847814795556763,48905.37620975136,0.003154727247661501,252108.2745183207
0.002907485319957347,48080.5404857768,0.003141736624174736,268773.27520639246
0.002916569375551083,47852.04150338634,0.0034999540577843494,297847.13747358066
0.0029170844542133695,41412.749530927096,0.003129268740760345,237530.15934807647
0.002902516077661738,44157.29022747864,0.0031099394793869554,241284.40153980936
